ID_Local,País,UF,Cidade,Codigo
1234,Brasil,São Paulo,Conchal,BrasilSão PauloConchal
1235,Brasil,Santa Catarina,Concórdia,BrasilSanta CatarinaConcórdia
1236,Brasil,Pará,Concórdia do Pará,BrasilParáConcórdia do Pará
1237,Brasil,Pernambuco,Condado,BrasilPernambucoCondado
1238,Brasil,Paraíba,Condado,BrasilParaíbaCondado
1239,Brasil,Bahia,Conde,BrasilBahiaConde
1240,Brasil,Paraíba,Conde,BrasilParaíbaConde
1241,Brasil,Bahia,Condeúba,BrasilBahiaCondeúba
1242,Brasil,Rio Grande do Sul,Condor,BrasilRio Grande do SulCondor
1243,Brasil,Minas Gerais,Confins,BrasilMinas GeraisConfins
1244,Brasil,Mato Grosso,Confresa,BrasilMato GrossoConfresa
1245,Brasil,Paraíba,Congo,BrasilParaíbaCongo
1246,Brasil,Minas Gerais,Congonhal,BrasilMinas GeraisCongonhal
1247,Brasil,Minas Gerais,Congonhas,BrasilMinas GeraisCongonhas
1248,Brasil,Minas Gerais,Congonhas do Norte,BrasilMinas GeraisCongonhas do Norte
1249,Brasil,Paraná,Congonhinhas,BrasilParanáCongonhinhas
1250,Brasil,Mato Grosso,"Conquista D,Oeste","BrasilMato GrossoConquista D,Oeste"
1251,Brasil,Minas Gerais,Conselheiro Lafaiete,BrasilMinas GeraisConselheiro Lafaiete
1252,Brasil,Minas Gerais,Conselheiro Pena,BrasilMinas GeraisConselheiro Pena
1253,Brasil,Rio Grande do Sul,Constantina,BrasilRio Grande do SulConstantina
1254,Brasil,Minas Gerais,Contagem,BrasilMinas GeraisContagem
1255,Brasil,Paraná,Contenda,BrasilParanáContenda
1256,Brasil,Bahia,Contendas do Sincorá,BrasilBahiaContendas do Sincorá
1257,Brasil,Minas Gerais,Coqueiral,BrasilMinas GeraisCoqueiral
1258,Brasil,Rio Grande do Sul,Coqueiro Baixo,BrasilRio Grande do SulCoqueiro Baixo
1259,Brasil,Alagoas,Coqueiro Seco,BrasilAlagoasCoqueiro Seco
1260,Brasil,Rio Grande do Sul,Coqueiros do Sul,BrasilRio Grande do SulCoqueiros do Sul
1261,Brasil,Minas Gerais,Coração de Jesus,BrasilMinas GeraisCoração de Jesus
1262,Brasil,Bahia,Coração de Maria,BrasilBahiaCoração de Maria
1263,Brasil,Paraná,Corbélia,BrasilParanáCorbélia
1264,Brasil,Rio de Janeiro,Cordeiro,BrasilRio de JaneiroCordeiro
1265,Brasil,São Paulo,Cordeirópolis,BrasilSão PauloCordeirópolis
1266,Brasil,Bahia,Cordeiros,BrasilBahiaCordeiros
1267,Brasil,Santa Catarina,Cordilheira Alta,BrasilSanta CatarinaCordilheira Alta
1268,Brasil,Minas Gerais,Cordisburgo,BrasilMinas GeraisCordisburgo
1269,Brasil,Minas Gerais,Cordislândia,BrasilMinas GeraisCordislândia
1270,Brasil,Ceará,Coreaú,BrasilCearáCoreaú
1271,Brasil,Paraíba,Coremas,BrasilParaíbaCoremas
1272,Brasil,Mato Grosso do Sul,Corguinho,BrasilMato Grosso do SulCorguinho
1273,Brasil,Bahia,Coribe,BrasilBahiaCoribe
1274,Brasil,Minas Gerais,Corinto,BrasilMinas GeraisCorinto
1275,Brasil,Paraná,Cornélio Procópio,BrasilParanáCornélio Procópio
1276,Brasil,São Paulo,Coroados,BrasilSão PauloCoroados
1277,Brasil,Maranhão,Coroatá,BrasilMaranhãoCoroatá
1278,Brasil,Minas Gerais,Coromandel,BrasilMinas GeraisCoromandel
1279,Brasil,Rio Grande do Sul,Coronel Bicaco,BrasilRio Grande do SulCoronel Bicaco
1280,Brasil,Paraná,Coronel Domingos Soares,BrasilParanáCoronel Domingos Soares
1281,Brasil,Rio Grande do Norte,Coronel Ezequiel,BrasilRio Grande do NorteCoronel Ezequiel
1282,Brasil,Minas Gerais,Coronel Fabriciano,BrasilMinas GeraisCoronel Fabriciano
1283,Brasil,Santa Catarina,Coronel Freitas,BrasilSanta CatarinaCoronel Freitas
1284,Brasil,Rio Grande do Norte,Coronel João Pessoa,BrasilRio Grande do NorteCoronel João Pessoa
1285,Brasil,Bahia,Coronel João Sá,BrasilBahiaCoronel João Sá
1286,Brasil,Piauí,Coronel José Dias,BrasilPiauíCoronel José Dias
1287,Brasil,Santa Catarina,Coronel Martins,BrasilSanta CatarinaCoronel Martins
1288,Brasil,Minas Gerais,Coronel Pacheco,BrasilMinas GeraisCoronel Pacheco
1289,Brasil,Mato Grosso do Sul,Coronel Sapucaia,BrasilMato Grosso do SulCoronel Sapucaia
1290,Brasil,Paraná,Coronel Vivida,BrasilParanáCoronel Vivida
1291,Brasil,Minas Gerais,Córrego Danta,BrasilMinas GeraisCórrego Danta
1292,Brasil,Goiás,Córrego do Ouro,BrasilGoiásCórrego do Ouro
1293,Brasil,Minas Gerais,Córrego Fundo,BrasilMinas GeraisCórrego Fundo
1294,Brasil,Santa Catarina,Correia Pinto,BrasilSanta CatarinaCorreia Pinto
1295,Brasil,Piauí,Corrente,BrasilPiauíCorrente
1296,Brasil,Pernambuco,Correntes,BrasilPernambucoCorrentes
1297,Brasil,Bahia,Correntina,BrasilBahiaCorrentina
1298,Brasil,Pernambuco,Cortês,BrasilPernambucoCortês
1299,Brasil,Mato Grosso do Sul,Corumbá,BrasilMato Grosso do SulCorumbá
1300,Brasil,Goiás,Corumbá de Goiás,BrasilGoiásCorumbá de Goiás
1301,Brasil,Goiás,Corumbaíba,BrasilGoiásCorumbaíba
1302,Brasil,São Paulo,Corumbataí,BrasilSão PauloCorumbataí
1303,Brasil,Rondônia,Corumbiara,BrasilRondôniaCorumbiara
1304,Brasil,Santa Catarina,Corupá,BrasilSanta CatarinaCorupá
1305,Brasil,Alagoas,Coruripe,BrasilAlagoasCoruripe
1306,Brasil,São Paulo,Cosmópolis,BrasilSão PauloCosmópolis
1307,Brasil,São Paulo,Cosmorama,BrasilSão PauloCosmorama
1308,Brasil,Rondônia,Costa Marques,BrasilRondôniaCosta Marques
1309,Brasil,Mato Grosso do Sul,Costa Rica,BrasilMato Grosso do SulCosta Rica
1310,Brasil,Bahia,Cotegipe,BrasilBahiaCotegipe
1311,Brasil,São Paulo,Cotia,BrasilSão PauloCotia
1312,Brasil,Rio Grande do Sul,Cotiporã,BrasilRio Grande do SulCotiporã
1313,Brasil,Mato Grosso,Cotriguaçu,BrasilMato GrossoCotriguaçu
1314,Brasil,Tocantins,Couto de Magalhães,BrasilTocantinsCouto de Magalhães
1315,Brasil,Minas Gerais,Couto de Magalhães de Minas,BrasilMinas GeraisCouto de Magalhães de Minas
1316,Brasil,Rio Grande do Sul,Coxilha,BrasilRio Grande do SulCoxilha
1317,Brasil,Mato Grosso do Sul,Coxim,BrasilMato Grosso do SulCoxim
1318,Brasil,Paraíba,Coxixola,BrasilParaíbaCoxixola
1319,Brasil,Alagoas,Craíbas,BrasilAlagoasCraíbas
1320,Brasil,Ceará,Crateús,BrasilCearáCrateús
1321,Brasil,Ceará,Crato,BrasilCearáCrato
1322,Brasil,São Paulo,Cravinhos,BrasilSão PauloCravinhos
1323,Brasil,Santa Catarina,Criciúma,BrasilSanta CatarinaCriciúma
1324,Brasil,Minas Gerais,Crisólita,BrasilMinas GeraisCrisólita
1325,Brasil,Rio Grande do Sul,Crissiumal,BrasilRio Grande do SulCrissiumal
1326,Brasil,Minas Gerais,Cristais,BrasilMinas GeraisCristais
1327,Brasil,São Paulo,Cristais Paulista,BrasilSão PauloCristais Paulista
1328,Brasil,Rio Grande do Sul,Cristal,BrasilRio Grande do SulCristal
1329,Brasil,Tocantins,Cristalândia,BrasilTocantinsCristalândia
1330,Brasil,Minas Gerais,Cristália,BrasilMinas GeraisCristália
1331,Brasil,Goiás,Cristalina,BrasilGoiásCristalina
1332,Brasil,Minas Gerais,Cristiano Otoni,BrasilMinas GeraisCristiano Otoni
1333,Brasil,Goiás,Cristianópolis,BrasilGoiásCristianópolis
1334,Brasil,Minas Gerais,Cristina,BrasilMinas GeraisCristina
1335,Brasil,Sergipe,Cristinápolis,BrasilSergipeCristinápolis
1336,Brasil,Piauí,Cristino Castro,BrasilPiauíCristino Castro
1337,Brasil,Bahia,Cristópolis,BrasilBahiaCristópolis
1338,Brasil,Goiás,Crixás,BrasilGoiásCrixás
1339,Brasil,Tocantins,Crixás do Tocantins,BrasilTocantinsCrixás do Tocantins
1340,Brasil,Ceará,Croatá,BrasilCearáCroatá
1341,Brasil,Goiás,Cromínia,BrasilGoiásCromínia
1342,Brasil,Minas Gerais,Crucilândia,BrasilMinas GeraisCrucilândia
1343,Brasil,Ceará,Cruz,BrasilCearáCruz
1344,Brasil,Rio Grande do Sul,Cruz Alta,BrasilRio Grande do SulCruz Alta
1345,Brasil,Bahia,Cruz das Almas,BrasilBahiaCruz das Almas
1346,Brasil,Paraíba,Cruz do Espírito Santo,BrasilParaíbaCruz do Espírito Santo
1347,Brasil,Paraná,Cruz Machado,BrasilParanáCruz Machado
1348,Brasil,São Paulo,Cruzeiro,BrasilSão PauloCruzeiro
1349,Brasil,Minas Gerais,Cruzeiro da Fortaleza,BrasilMinas GeraisCruzeiro da Fortaleza
1350,Brasil,Paraná,Cruzeiro do Oeste,BrasilParanáCruzeiro do Oeste
1351,Brasil,Acre,Cruzeiro do Sul,BrasilAcreCruzeiro do Sul
1352,Brasil,Rio Grande do Sul,Cruzeiro do Sul,BrasilRio Grande do SulCruzeiro do Sul
1353,Brasil,Paraná,Cruzeiro do Sul,BrasilParanáCruzeiro do Sul
1354,Brasil,Rio Grande do Norte,Cruzeta,BrasilRio Grande do NorteCruzeta
1355,Brasil,Minas Gerais,Cruzília,BrasilMinas GeraisCruzília
1356,Brasil,São Paulo,Cubatão,BrasilSão PauloCubatão
1357,Brasil,Paraíba,Cubati,BrasilParaíbaCubati
1358,Brasil,Mato Grosso,Cuiabá,BrasilMato GrossoCuiabá
1359,Brasil,Paraíba,Cuité,BrasilParaíbaCuité
1360,Brasil,Paraíba,Cuité de Mamanguape,BrasilParaíbaCuité de Mamanguape
1361,Brasil,Rondônia,Cujubim,BrasilRondôniaCujubim
1362,Brasil,Goiás,Cumari,BrasilGoiásCumari
1363,Brasil,Pará,Cumaru do Norte,BrasilParáCumaru do Norte
1364,Brasil,Sergipe,Cumbe,BrasilSergipeCumbe
1365,Brasil,São Paulo,Cunha,BrasilSão PauloCunha
1366,Brasil,Santa Catarina,Cunha Porã,BrasilSanta CatarinaCunha Porã
1367,Brasil,Santa Catarina,Cunhataí,BrasilSanta CatarinaCunhataí
1368,Brasil,Minas Gerais,Cuparaque,BrasilMinas GeraisCuparaque
1369,Brasil,Pernambuco,Cupira,BrasilPernambucoCupira
1370,Brasil,Bahia,Curaçá,BrasilBahiaCuraçá
1371,Brasil,Piauí,Curimatá,BrasilPiauíCurimatá
1372,Brasil,Pará,Curionópolis,BrasilParáCurionópolis
1373,Brasil,Paraná,Curitiba,BrasilParanáCuritiba
1374,Brasil,Santa Catarina,Curitibanos,BrasilSanta CatarinaCuritibanos
1375,Brasil,Paraná,Curiúva,BrasilParanáCuriúva
1376,Brasil,Piauí,Currais,BrasilPiauíCurrais
1377,Brasil,Rio Grande do Norte,Currais Novos,BrasilRio Grande do NorteCurrais Novos
1378,Brasil,Piauí,Curral Novo do Piauí,BrasilPiauíCurral Novo do Piauí
1379,Brasil,Pará,Curralinho,BrasilParáCurralinho
1380,Brasil,Pará,Curuá,BrasilParáCuruá
1381,Brasil,Pará,Curuca,BrasilParáCuruca
1382,Brasil,Maranhão,Cururupu,BrasilMaranhãoCururupu
1383,Brasil,Mato Grosso,Curvelândia,BrasilMato GrossoCurvelândia
1384,Brasil,Minas Gerais,Curvelo,BrasilMinas GeraisCurvelo
1385,Brasil,Pernambuco,Custódia,BrasilPernambucoCustódia
1386,Brasil,Amapá,Cutias,BrasilAmapáCutias
1387,Brasil,Goiás,Damianópolis,BrasilGoiásDamianópolis
1388,Brasil,Tocantins,Darcinópolis,BrasilTocantinsDarcinópolis
1389,Brasil,Bahia,Dário Meira,BrasilBahiaDário Meira
1390,Brasil,Rio Grande do Sul,David Canabarro,BrasilRio Grande do SulDavid Canabarro
1391,Brasil,Goiás,Davinópolis,BrasilGoiásDavinópolis
1392,Brasil,Minas Gerais,Delfim Moreira,BrasilMinas GeraisDelfim Moreira
1393,Brasil,Minas Gerais,Delfinópolis,BrasilMinas GeraisDelfinópolis
1394,Brasil,Alagoas,Delmiro Gouveia,BrasilAlagoasDelmiro Gouveia
1395,Brasil,Minas Gerais,Delta,BrasilMinas GeraisDelta
1396,Brasil,Mato Grosso,Denise,BrasilMato GrossoDenise
1397,Brasil,Mato Grosso do Sul,Deodápolis,BrasilMato Grosso do SulDeodápolis
1398,Brasil,Ceará,Deputado Irapuan Pinheiro,BrasilCearáDeputado Irapuan Pinheiro
1399,Brasil,Rio Grande do Sul,Derrubadas,BrasilRio Grande do SulDerrubadas
1400,Brasil,São Paulo,Descalvado,BrasilSão PauloDescalvado
1401,Brasil,Santa Catarina,Descanso,BrasilSanta CatarinaDescanso
1402,Brasil,Minas Gerais,Desterro de Entre Rios,BrasilMinas GeraisDesterro de Entre Rios
1403,Brasil,Rio Grande do Sul,Dezesseis de Novembro,BrasilRio Grande do SulDezesseis de Novembro
1404,Brasil,São Paulo,Diadema,BrasilSão PauloDiadema
1405,Brasil,Paraíba,Diamante,BrasilParaíbaDiamante
1406,Brasil,Paraná,Diamante do Norte,BrasilParanáDiamante do Norte
1407,Brasil,Paraná,Diamante do Oeste,BrasilParanáDiamante do Oeste
1408,Brasil,Minas Gerais,Diamantina,BrasilMinas GeraisDiamantina
1409,Brasil,Mato Grosso,Diamantino,BrasilMato GrossoDiamantino
1410,Brasil,Tocantins,Dianópolis,BrasilTocantinsDianópolis
1411,Brasil,Bahia,"Dias d,Ávila","BrasilBahiaDias d,Ávila"
1412,Brasil,Minas Gerais,Diogo de Vasconcelos,BrasilMinas GeraisDiogo de Vasconcelos
1413,Brasil,Santa Catarina,Dionísio Cerqueira,BrasilSanta CatarinaDionísio Cerqueira
1414,Brasil,Goiás,Diorama,BrasilGoiásDiorama
1415,Brasil,São Paulo,Dirce Reis,BrasilSão PauloDirce Reis
1416,Brasil,Piauí,Dirceu Arcoverde,BrasilPiauíDirceu Arcoverde
1417,Brasil,Sergipe,Divina Pastora,BrasilSergipeDivina Pastora
1418,Brasil,Minas Gerais,Divinésia,BrasilMinas GeraisDivinésia
1419,Brasil,Minas Gerais,Divino,BrasilMinas GeraisDivino
1420,Brasil,São Paulo,Divinolândia,BrasilSão PauloDivinolândia
1421,Brasil,Minas Gerais,Divinópolis,BrasilMinas GeraisDivinópolis
1422,Brasil,Tocantins,Divinópolis do Tocantins,BrasilTocantinsDivinópolis do Tocantins
1423,Brasil,Minas Gerais,Divisa Alegre,BrasilMinas GeraisDivisa Alegre
1424,Brasil,São Paulo,Dois Córregos,BrasilSão PauloDois Córregos
1425,Brasil,Rio Grande do Sul,Dois Irmãos,BrasilRio Grande do SulDois Irmãos
1426,Brasil,Rio Grande do Sul,Dois Irmãos das Missões,BrasilRio Grande do SulDois Irmãos das Missões
1427,Brasil,Mato Grosso do Sul,Dois Irmãos do Buriti,BrasilMato Grosso do SulDois Irmãos do Buriti
1428,Brasil,Tocantins,Dois Irmãos do Tocantins,BrasilTocantinsDois Irmãos do Tocantins
1429,Brasil,Rio Grande do Sul,Dois Lajeados,BrasilRio Grande do SulDois Lajeados
1430,Brasil,Paraná,Dois Vizinhos,BrasilParanáDois Vizinhos
1431,Brasil,Mato Grosso,Dom Aquino,BrasilMato GrossoDom Aquino
1432,Brasil,Bahia,Dom Basílio,BrasilBahiaDom Basílio
1433,Brasil,Minas Gerais,Dom Bosco,BrasilMinas GeraisDom Bosco
1434,Brasil,Pará,Dom Eliseu,BrasilParáDom Eliseu
1435,Brasil,Piauí,Dom Expedito Lopes,BrasilPiauíDom Expedito Lopes
1436,Brasil,Piauí,Dom Inocêncio,BrasilPiauíDom Inocêncio
1437,Brasil,Minas Gerais,Dom Joaquim,BrasilMinas GeraisDom Joaquim
1438,Brasil,Rio Grande do Sul,Dom Pedrito,BrasilRio Grande do SulDom Pedrito
1439,Brasil,Maranhão,Dom Pedro,BrasilMaranhãoDom Pedro
1440,Brasil,Rio Grande do Sul,Dom Pedro de Alcântara,BrasilRio Grande do SulDom Pedro de Alcântara
1441,Brasil,Minas Gerais,Dom Silvério,BrasilMinas GeraisDom Silvério
1442,Brasil,Minas Gerais,Dom Viçoso,BrasilMinas GeraisDom Viçoso
1443,Brasil,Espírito Santo,Domingos Martins,BrasilEspírito SantoDomingos Martins
1444,Brasil,Piauí,Domingos Mourão,BrasilPiauíDomingos Mourão
1445,Brasil,Santa Catarina,Dona Emma,BrasilSanta CatarinaDona Emma
1446,Brasil,Paraíba,Dona Inês,BrasilParaíbaDona Inês
1447,Brasil,Minas Gerais,Dores de Campos,BrasilMinas GeraisDores de Campos
1448,Brasil,Minas Gerais,Dores do Indaiá,BrasilMinas GeraisDores do Indaiá
1449,Brasil,Espírito Santo,Dores do Rio Preto,BrasilEspírito SantoDores do Rio Preto
1450,Brasil,Minas Gerais,Dores do Turvo,BrasilMinas GeraisDores do Turvo
1451,Brasil,Minas Gerais,Doresópolis,BrasilMinas GeraisDoresópolis
1452,Brasil,Pernambuco,Dormentes,BrasilPernambucoDormentes
1453,Brasil,Mato Grosso do Sul,Douradina,BrasilMato Grosso do SulDouradina
1454,Brasil,Paraná,Douradina,BrasilParanáDouradina
1455,Brasil,São Paulo,Dourado,BrasilSão PauloDourado
1456,Brasil,Minas Gerais,Douradoquara,BrasilMinas GeraisDouradoquara
1457,Brasil,Mato Grosso do Sul,Dourados,BrasilMato Grosso do SulDourados
1458,Brasil,Rio Grande do Sul,Doutor Maurício Cardoso,BrasilRio Grande do SulDoutor Maurício Cardoso
1459,Brasil,Santa Catarina,Doutor Pedrinho,BrasilSanta CatarinaDoutor Pedrinho
1460,Brasil,Rio Grande do Sul,Doutor Ricardo,BrasilRio Grande do SulDoutor Ricardo
1461,Brasil,Rio Grande do Norte,Doutor Severiano,BrasilRio Grande do NorteDoutor Severiano
1462,Brasil,Paraná,Doutor Ulysses,BrasilParanáDoutor Ulysses
1463,Brasil,Goiás,Doverlândia,BrasilGoiásDoverlândia
1464,Brasil,São Paulo,Dracena,BrasilSão PauloDracena
1465,Brasil,São Paulo,Duartina,BrasilSão PauloDuartina
1466,Brasil,Paraíba,Duas Estradas,BrasilParaíbaDuas Estradas
1467,Brasil,Maranhão,Duque Bacelar,BrasilMaranhãoDuque Bacelar
1468,Brasil,Rio de Janeiro,Duque de Caxias,BrasilRio de JaneiroDuque de Caxias
1469,Brasil,Minas Gerais,Durandé,BrasilMinas GeraisDurandé
1470,Brasil,São Paulo,Echaporã,BrasilSão PauloEchaporã
1471,Brasil,Espírito Santo,Ecoporanga,BrasilEspírito SantoEcoporanga
1472,Brasil,Goiás,Edealina,BrasilGoiásEdealina
1473,Brasil,Goiás,Edéia,BrasilGoiásEdéia
1474,Brasil,Amazonas,Eirunepé,BrasilAmazonasEirunepé
1475,Brasil,Mato Grosso do Sul,Eldorado,BrasilMato Grosso do SulEldorado
1476,Brasil,São Paulo,Eldorado,BrasilSão PauloEldorado
1477,Brasil,Rio Grande do Sul,Eldorado do Sul,BrasilRio Grande do SulEldorado do Sul
1478,Brasil,Pará,Eldorado dos Carajás,BrasilParáEldorado dos Carajás
1479,Brasil,Piauí,Elesbão Veloso,BrasilPiauíElesbão Veloso
1480,Brasil,São Paulo,Elias Fausto,BrasilSão PauloElias Fausto
1481,Brasil,Piauí,Eliseu Martins,BrasilPiauíEliseu Martins
1482,Brasil,Bahia,Elísio Medrado,BrasilBahiaElísio Medrado
1483,Brasil,Minas Gerais,Elói Mendes,BrasilMinas GeraisElói Mendes
1484,Brasil,São Paulo,Embu,BrasilSão PauloEmbu
1485,Brasil,São Paulo,Embu das Artes,BrasilSão PauloEmbu das Artes
1486,Brasil,São Paulo,Embu-Guaçu,BrasilSão PauloEmbu-Guaçu
1487,Brasil,Rio Grande do Sul,Encantado,BrasilRio Grande do SulEncantado
1488,Brasil,Rio Grande do Norte,Encanto,BrasilRio Grande do NorteEncanto
1489,Brasil,Bahia,Encruzilhada,BrasilBahiaEncruzilhada
1490,Brasil,Rio Grande do Sul,Encruzilhada do Sul,BrasilRio Grande do SulEncruzilhada do Sul
1491,Brasil,Minas Gerais,Engenheiro Caldas,BrasilMinas GeraisEngenheiro Caldas
1492,Brasil,Minas Gerais,Engenheiro Navarro,BrasilMinas GeraisEngenheiro Navarro
1493,Brasil,Rio de Janeiro,Engenheiro Paulo de Frontin,BrasilRio de JaneiroEngenheiro Paulo de Frontin
1494,Brasil,Rio Grande do Sul,Engenho Velho,BrasilRio Grande do SulEngenho Velho
1495,Brasil,Bahia,Entre Rios,BrasilBahiaEntre Rios
1496,Brasil,Santa Catarina,Entre Rios,BrasilSanta CatarinaEntre Rios
1497,Brasil,Minas Gerais,Entre Rios de Minas,BrasilMinas GeraisEntre Rios de Minas
1498,Brasil,Paraná,Entre Rios do Oeste,BrasilParanáEntre Rios do Oeste
1499,Brasil,Amazonas,Envira,BrasilAmazonasEnvira
1500,Brasil,Acre,Epitaciolândia,BrasilAcreEpitaciolândia
1501,Brasil,Rio Grande do Norte,Equador,BrasilRio Grande do NorteEquador
1502,Brasil,Rio Grande do Sul,Erebango,BrasilRio Grande do SulErebango
1503,Brasil,Rio Grande do Sul,Erechim,BrasilRio Grande do SulErechim
1504,Brasil,Rio Grande do Sul,Ernestina,BrasilRio Grande do SulErnestina
1505,Brasil,Rio Grande do Sul,Erval Grande,BrasilRio Grande do SulErval Grande
1506,Brasil,Rio Grande do Sul,Erval Seco,BrasilRio Grande do SulErval Seco
1507,Brasil,Santa Catarina,Erval Velho,BrasilSanta CatarinaErval Velho
1508,Brasil,Minas Gerais,Ervália,BrasilMinas GeraisErvália
1509,Brasil,Pernambuco,Escada,BrasilPernambucoEscada
1510,Brasil,Minas Gerais,Esmeraldas,BrasilMinas GeraisEsmeraldas
1511,Brasil,Minas Gerais,Espera Feliz,BrasilMinas GeraisEspera Feliz
1512,Brasil,Paraíba,Esperança,BrasilParaíbaEsperança
1513,Brasil,Rio Grande do Sul,Esperança do Sul,BrasilRio Grande do SulEsperança do Sul
1514,Brasil,Piauí,Esperantina,BrasilPiauíEsperantina
1515,Brasil,Tocantins,Esperantina,BrasilTocantinsEsperantina
1516,Brasil,Maranhão,Esperantinópolis,BrasilMaranhãoEsperantinópolis
1517,Brasil,Paraná,Espigão Alto do Iguaçu,BrasilParanáEspigão Alto do Iguaçu
1518,Brasil,Rondônia,Espigão D'Oeste,BrasilRondôniaEspigão D'Oeste
1519,Brasil,Minas Gerais,Espinosa,BrasilMinas GeraisEspinosa
1520,Brasil,Rio Grande do Norte,Espírito Santo,BrasilRio Grande do NorteEspírito Santo
1521,Brasil,Minas Gerais,Espírito Santo do Dourado,BrasilMinas GeraisEspírito Santo do Dourado
1522,Brasil,São Paulo,Espírito Santo do Pinhal,BrasilSão PauloEspírito Santo do Pinhal
1523,Brasil,São Paulo,Espírito Santo do Turvo,BrasilSão PauloEspírito Santo do Turvo
1524,Brasil,Bahia,Esplanada,BrasilBahiaEsplanada
1525,Brasil,Rio Grande do Sul,Espumoso,BrasilRio Grande do SulEspumoso
1526,Brasil,Rio Grande do Sul,Estação,BrasilRio Grande do SulEstação
1527,Brasil,Sergipe,Estância,BrasilSergipeEstância
1528,Brasil,Rio Grande do Sul,Estância Velha,BrasilRio Grande do SulEstância Velha
1529,Brasil,Rio Grande do Sul,Esteio,BrasilRio Grande do SulEsteio
1530,Brasil,Minas Gerais,Estiva,BrasilMinas GeraisEstiva
1531,Brasil,Maranhão,Estreito,BrasilMaranhãoEstreito
1532,Brasil,Rio Grande do Sul,Estrela,BrasilRio Grande do SulEstrela
1533,Brasil,São Paulo,"Estrela D,Oeste","BrasilSão PauloEstrela D,Oeste"
1534,Brasil,Alagoas,Estrela de Alagoas,BrasilAlagoasEstrela de Alagoas
1535,Brasil,Minas Gerais,Estrela do Sul,BrasilMinas GeraisEstrela do Sul
1536,Brasil,Rio Grande do Sul,Estrela Velha,BrasilRio Grande do SulEstrela Velha
1537,Brasil,Bahia,Euclides da Cunha,BrasilBahiaEuclides da Cunha
1538,Brasil,Rio Grande do Sul,Eugênio de Castro,BrasilRio Grande do SulEugênio de Castro
1539,Brasil,Bahia,Eunápolis,BrasilBahiaEunápolis
1540,Brasil,Ceará,Eusébio,BrasilCearáEusébio
1541,Brasil,Minas Gerais,Ewbank da Câmara,BrasilMinas GeraisEwbank da Câmara
1542,Brasil,Minas Gerais,Extrema,BrasilMinas GeraisExtrema
1543,Brasil,Rio Grande do Norte,Extremoz,BrasilRio Grande do NorteExtremoz
1544,Brasil,Pernambuco,Exu,BrasilPernambucoExu
1545,Brasil,Paraíba,Fagundes,BrasilParaíbaFagundes
1546,Brasil,Goiás,Faina,BrasilGoiásFaina
1547,Brasil,Minas Gerais,Faria Lemos,BrasilMinas GeraisFaria Lemos
1548,Brasil,Ceará,Farias Brito,BrasilCearáFarias Brito
1549,Brasil,Pará,Faro,BrasilParáFaro
1550,Brasil,Rio Grande do Sul,Farroupilha,BrasilRio Grande do SulFarroupilha
1551,Brasil,São Paulo,Fartura,BrasilSão PauloFartura
1552,Brasil,Piauí,Fartura do Piauí,BrasilPiauíFartura do Piauí
1553,Brasil,Tocantins,Fátima,BrasilTocantinsFátima
1554,Brasil,Bahia,Fátima,BrasilBahiaFátima
1555,Brasil,Mato Grosso do Sul,Fátima do Sul,BrasilMato Grosso do SulFátima do Sul
1556,Brasil,Paraná,Faxinal,BrasilParanáFaxinal
1557,Brasil,Rio Grande do Sul,Faxinal do Soturno,BrasilRio Grande do SulFaxinal do Soturno
1558,Brasil,Santa Catarina,Faxinal dos Guedes,BrasilSanta CatarinaFaxinal dos Guedes
1559,Brasil,Goiás,Fazenda Nova,BrasilGoiásFazenda Nova
